Timestamp,City,Temperature,Humidity,Lat,Lon
2026-04-03 18:00:00,Yangon,31.9,66,16.8409,96.1735
2026-04-03 19:00:00,Yangon,29.6,74,16.8409,96.1735
2026-04-03 20:00:00,Yangon,29.2,76,16.8409,96.1735
2026-04-03 21:00:00,Yangon,28.9,70,16.8409,96.1735
2026-04-03 22:00:00,Yangon,27.4,72,16.8409,96.1735
2026-04-03 23:00:00,Yangon,26.2,81,16.8409,96.1735
2026-03-27 00:00:00,Naypyidaw,26.4,62,19.745,96.1297
2026-03-27 01:00:00,Naypyidaw,26.2,60,19.745,96.1297
2026-03-27 02:00:00,Naypyidaw,25.9,60,19.745,96.1297
2026-03-27 03:00:00,Naypyidaw,25.4,60,19.745,96.1297
2026-03-27 04:00:00,Naypyidaw,23.8,66,19.745,96.1297
2026-03-27 05:00:00,Naypyidaw,22.9,70,19.745,96.1297
2026-03-27 06:00:00,Naypyidaw,22.8,68,19.745,96.1297
2026-03-27 07:00:00,Naypyidaw,24.4,68,19.745,96.1297
2026-03-27 08:00:00,Naypyidaw,27.0,59,19.745,96.1297
2026-03-27 09:00:00,Naypyidaw,29.3,56,19.745,96.1297
2026-03-27 10:00:00,Naypyidaw,31.6,51,19.745,96.1297
2026-03-27 11:00:00,Naypyidaw,33.3,47,19.745,96.1297
2026-03-27 12:00:00,Naypyidaw,34.2,44,19.745,96.1297
2026-03-27 13:00:00,Naypyidaw,34.4,41,19.745,96.1297
2026-03-27 14:00:00,Naypyidaw,34.2,41,19.745,96.1297
